Date,Close
"30/4/2020, 23:58:00",8955
"1/5/2020, 23:58:00",8950
"2/5/2020, 23:58:00",8985
"3/5/2020, 23:58:00",8985
"4/5/2020, 23:58:00",8942
"5/5/2020, 23:58:00",8945
"6/5/2020, 23:58:00",8945
"7/5/2020, 23:58:00",8985
"8/5/2020, 23:58:00",8980
"9/5/2020, 23:58:00",9005
"10/5/2020, 23:58:00",9005
"11/5/2020, 23:58:00",8983
"12/5/2020, 23:58:00",8985
"13/5/2020, 23:58:00",8987
"14/5/2020, 23:58:00",8981
"15/5/2020, 23:58:00",8980
"16/5/2020, 23:58:00",9005
"17/5/2020, 23:58:00",9005
"18/5/2020, 23:58:00",8985
"19/5/2020, 23:58:00",8980
"20/5/2020, 23:58:00",8980
"21/5/2020, 23:58:00",8983
"22/5/2020, 23:58:00",8985
"23/5/2020, 23:58:00",9007.5
"24/5/2020, 23:58:00",9007.5
"25/5/2020, 23:58:00",8769.349
"26/5/2020, 23:58:00",8990
"27/5/2020, 23:58:00",8991
"28/5/2020, 23:58:00",8991
"29/5/2020, 23:58:00",8995
"30/5/2020, 23:58:00",9015
"31/5/2020, 23:58:00",9015
"1/6/2020, 23:58:00",8990
"2/6/2020, 23:58:00",8995
"3/6/2020, 23:58:00",8991
"4/6/2020, 23:58:00",8991
"5/6/2020, 23:58:00",8990
"6/6/2020, 23:58:00",9010
"7/6/2020, 23:58:00",9010
"8/6/2020, 23:58:00",8990
"9/6/2020, 23:58:00",8991
"10/6/2020, 23:58:00",8991
"11/6/2020, 23:58:00",8990
"12/6/2020, 23:58:00",8991
"13/6/2020, 23:58:00",9010
"14/6/2020, 23:58:00",9010
"15/6/2020, 23:58:00",8991
"16/6/2020, 23:58:00",8990
"17/6/2020, 23:58:00",8986
"18/6/2020, 23:58:00",9015
"19/6/2020, 23:58:00",9012
"20/6/2020, 23:58:00",9027
"21/6/2020, 23:58:00",9027
"22/6/2020, 23:58:00",9016
"23/6/2020, 23:58:00",9016
"24/6/2020, 23:58:00",9015
"25/6/2020, 23:58:00",9025
"26/6/2020, 23:58:00",9026
"27/6/2020, 23:58:00",9041
"28/6/2020, 23:58:00",9041
"29/6/2020, 23:58:00",9025
"30/6/2020, 23:58:00",9025
"1/7/2020, 23:58:00",9020
"2/7/2020, 23:58:00",9025
"3/7/2020, 23:58:00",9028
"4/7/2020, 23:58:00",9043
"5/7/2020, 23:58:00",9043
"6/7/2020, 23:58:00",9025
"7/7/2020, 23:58:00",9028
"8/7/2020, 23:58:00",9035
"9/7/2020, 23:58:00",9035
"10/7/2020, 23:58:00",9042
"11/7/2020, 23:58:00",8818.769
"12/7/2020, 23:58:00",8818.769
"13/7/2020, 23:58:00",9045
"14/7/2020, 23:58:00",9035
"15/7/2020, 23:58:00",9040
"16/7/2020, 23:58:00",9035
"17/7/2020, 23:58:00",9050
"19/7/2020, 23:58:00",9065
"20/7/2020, 23:58:00",9041
"21/7/2020, 23:58:00",9040
"22/7/2020, 23:58:00",9045
"23/7/2020, 23:58:00",9045
"24/7/2020, 23:58:00",9050
"25/7/2020, 23:58:00",9070
"26/7/2020, 23:58:00",9070
"27/7/2020, 23:58:00",9045
"28/7/2020, 23:58:00",9050
"29/7/2020, 23:58:00",9051
"30/7/2020, 23:58:00",9051
"31/7/2020, 23:58:00",9055
"1/8/2020, 23:58:00",9070
"2/8/2020, 23:58:00",9070
"3/8/2020, 23:58:00",9050
"4/8/2020, 23:58:00",9051
"5/8/2020, 23:58:00",8855.442
"6/8/2020, 23:58:00",9050
"7/8/2020, 23:58:00",9055
"8/8/2020, 23:58:00",8885.006
"9/8/2020, 23:58:00",9097.07
"10/8/2020, 23:58:00",9059
"11/8/2020, 23:58:00",9080
"12/8/2020, 23:58:00",9075
"13/8/2020, 23:58:00",9080
"14/8/2020, 23:58:00",8867.414
"15/8/2020, 23:58:00",9079.057
"16/8/2020, 23:58:00",9079.057
"17/8/2020, 23:58:00",9070
"18/8/2020, 23:58:00",9082
"19/8/2020, 23:58:00",8870.837
"20/8/2020, 23:58:00",8887.865
"21/8/2020, 23:58:00",8920.883
"22/8/2020, 23:58:00",9132.799
"23/8/2020, 23:58:00",9132.799
"24/8/2020, 23:58:00",8890.852
"25/8/2020, 23:58:00",8886.672
"26/8/2020, 23:58:00",8885.542
"27/8/2020, 23:58:00",8890.235
"28/8/2020, 23:58:00",8932.068
"29/8/2020, 23:58:00",9142.084
"30/8/2020, 23:58:00",9142.084
"31/8/2020, 23:58:00",8884.707
"1/9/2020, 23:58:00",8889.556
"2/9/2020, 23:58:00",8890.107
"3/9/2020, 23:58:00",9100
"4/9/2020, 23:58:00",9105
"5/9/2020, 23:58:00",9125
"6/9/2020, 23:58:00",9125
"7/9/2020, 23:58:00",8896.579
"8/9/2020, 23:58:00",9100
"9/9/2020, 23:58:00",9110
"10/9/2020, 23:58:00",9110
"11/9/2020, 23:58:00",9115
"12/9/2020, 23:58:00",9130
"13/9/2020, 23:58:00",9130
"14/9/2020, 23:58:00",9100
"15/9/2020, 23:58:00",9105
"16/9/2020, 23:58:00",9110
"17/9/2020, 23:58:00",9116
"18/9/2020, 23:58:00",9110
"19/9/2020, 23:58:00",9125
"20/9/2020, 23:58:00",9125
"21/9/2020, 23:58:00",9115
"22/9/2020, 23:58:00",9156
"23/9/2020, 23:58:00",9115
"24/9/2020, 23:58:00",8906.768
"25/9/2020, 23:58:00",9215
"26/9/2020, 23:58:00",9230
"27/9/2020, 23:58:00",9230
"28/9/2020, 23:58:00",9210
"29/9/2020, 23:58:00",9210
"30/9/2020, 23:58:00",9215
"1/10/2020, 23:58:00",9215
"2/10/2020, 23:58:00",9215
"3/10/2020, 23:58:00",9235
"4/10/2020, 23:58:00",9235
"5/10/2020, 23:58:00",9210
"6/10/2020, 23:58:00",9210
"7/10/2020, 23:58:00",8999.533
"8/10/2020, 23:58:00",9214
"9/10/2020, 23:58:00",9210
"10/10/2020, 23:58:00",9230
"11/10/2020, 23:58:00",9230
"12/10/2020, 23:58:00",9017.563
"13/10/2020, 23:58:00",9215
"14/10/2020, 23:58:00",9225
"15/10/2020, 23:58:00",9226
"16/10/2020, 23:58:00",9225
"17/10/2020, 23:58:00",9245
"18/10/2020, 23:58:00",9245
"19/10/2020, 23:58:00",9225
"20/10/2020, 23:58:00",9227
"21/10/2020, 23:58:00",9225
"22/10/2020, 23:58:00",9240
"23/10/2020, 23:58:00",9240
"24/10/2020, 23:58:00",9255
"25/10/2020, 23:58:00",9255
"26/10/2020, 23:58:00",9242
"27/10/2020, 23:58:00",9245
"28/10/2020, 23:58:00",9246
"29/10/2020, 23:58:00",9102.641
"30/10/2020, 23:58:00",9240
"31/10/2020, 23:58:00",9255
"1/11/2020, 23:58:00",9255
"2/11/2020, 23:58:00",9243
"3/11/2020, 23:58:00",9240
"4/11/2020, 23:58:00",9260
"5/11/2020, 23:58:00",9265
"6/11/2020, 23:58:00",9255
"7/11/2020, 23:58:00",9275
"8/11/2020, 23:58:00",9275
"9/11/2020, 23:58:00",9235
"10/11/2020, 23:58:00",9235
"11/11/2020, 23:58:00",9057.231
"12/11/2020, 23:58:00",9265
"13/11/2020, 23:58:00",9260
"14/11/2020, 23:58:00",9280
"15/11/2020, 23:58:00",9280
"16/11/2020, 23:58:00",9255
"17/11/2020, 23:58:00",9240
"18/11/2020, 23:58:00",9260
"19/11/2020, 23:58:00",9260
"20/11/2020, 23:58:00",9270
"21/11/2020, 23:58:00",9285
"22/11/2020, 23:58:00",9285
"23/11/2020, 23:58:00",9265
"24/11/2020, 23:58:00",9265
"25/11/2020, 23:58:00",9262
"26/11/2020, 23:58:00",9066.221
"27/11/2020, 23:58:00",9263
"28/11/2020, 23:58:00",9288
"29/11/2020, 23:58:00",9288
"30/11/2020, 23:58:00",9260
"1/12/2020, 23:58:00",9260
"2/12/2020, 23:58:00",9250
"3/12/2020, 23:58:00",9260
"4/12/2020, 23:58:00",9270
"5/12/2020, 23:58:00",9285
"6/12/2020, 23:58:00",9285
"7/12/2020, 23:58:00",9270
"8/12/2020, 23:58:00",9272
"9/12/2020, 23:58:00",9265
"10/12/2020, 23:58:00",9270
"11/12/2020, 23:58:00",9275
"12/12/2020, 23:58:00",9295
"13/12/2020, 23:58:00",9295
"14/12/2020, 23:58:00",9270
"15/12/2020, 23:58:00",9275
"16/12/2020, 23:58:00",9265
"17/12/2020, 23:58:00",9273
"18/12/2020, 23:58:00",9270
"19/12/2020, 23:58:00",9290
"20/12/2020, 23:58:00",9290
"21/12/2020, 23:58:00",9270
"22/12/2020, 23:58:00",9273
"23/12/2020, 23:58:00",9270
"24/12/2020, 23:58:00",9280
"25/12/2020, 23:58:00",9086.144
"26/12/2020, 23:58:00",9291.228
"27/12/2020, 23:58:00",9291.228
"28/12/2020, 23:58:00",9275
"29/12/2020, 23:58:00",9280
"30/12/2020, 23:58:00",9275
"31/12/2020, 23:58:00",9285
"1/1/2021, 23:58:00",9136.354
"2/1/2021, 23:58:00",9341.029
"3/1/2021, 23:58:00",9341.029
"4/1/2021, 23:58:00",9290
"5/1/2021, 23:58:00",9280
"6/1/2021, 23:58:00",9280
"7/1/2021, 23:58:00",9285
"8/1/2021, 23:58:00",9290
"9/1/2021, 23:58:00",9111.084
"10/1/2021, 23:58:00",9315.583
"11/1/2021, 23:58:00",9285
"12/1/2021, 23:58:00",9300
"13/1/2021, 23:58:00",9290
"14/1/2021, 23:58:00",9295
"15/1/2021, 23:58:00",9300
"16/1/2021, 23:58:00",9142.017
"17/1/2021, 23:58:00",9348.98
"18/1/2021, 23:58:00",9109.018
"19/1/2021, 23:58:00",9305
"20/1/2021, 23:58:00",9317
"21/1/2021, 23:58:00",9315
"22/1/2021, 23:58:00",9310
"23/1/2021, 23:58:00",9325
"24/1/2021, 23:58:00",9325
"25/1/2021, 23:58:00",9315
"26/1/2021, 23:58:00",9317
"27/1/2021, 23:58:00",9320
"28/1/2021, 23:58:00",9320
"29/1/2021, 23:58:00",9320
"30/1/2021, 23:58:00",9335
"31/1/2021, 23:58:00",9335
"1/2/2021, 23:58:00",9321
"2/2/2021, 23:58:00",9320
"3/2/2021, 23:58:00",9329
"4/2/2021, 23:58:00",9325
"5/2/2021, 23:58:00",9340
"6/2/2021, 23:58:00",9345
"7/2/2021, 23:58:00",9345
"8/2/2021, 23:58:00",9335
"9/2/2021, 23:58:00",9330
"10/2/2021, 23:58:00",9340
"11/2/2021, 23:58:00",9334
"12/2/2021, 23:58:00",9330
"13/2/2021, 23:58:00",9345
"14/2/2021, 23:58:00",9345
"15/2/2021, 23:58:00",9134.623
"16/2/2021, 23:58:00",9324
"17/2/2021, 23:58:00",9330
"18/2/2021, 23:58:00",9343
"19/2/2021, 23:58:00",9340
"20/2/2021, 23:58:00",9152.147
"21/2/2021, 23:58:00",9358.447
"22/2/2021, 23:58:00",9335
"23/2/2021, 23:58:00",9335
"24/2/2021, 23:58:00",9340
"25/2/2021, 23:58:00",9136.341
"26/2/2021, 23:58:00",9134.876
"27/2/2021, 23:58:00",9341.31
"28/2/2021, 23:58:00",9341.31
"1/3/2021, 23:58:00",9350
"2/3/2021, 23:58:00",9350
"3/3/2021, 23:58:00",9345
"4/3/2021, 23:58:00",9355
"5/3/2021, 23:58:00",9350
"6/3/2021, 23:58:00",9365
"7/3/2021, 23:58:00",9365
"8/3/2021, 23:58:00",9349
"9/3/2021, 23:58:00",9365
"10/3/2021, 23:58:00",9370
"11/3/2021, 23:58:00",9370
"12/3/2021, 23:58:00",9365
"13/3/2021, 23:58:00",9380
"14/3/2021, 23:58:00",9129.316
"15/3/2021, 23:58:00",9366
"16/3/2021, 23:58:00",9365
"17/3/2021, 23:58:00",9360
"18/3/2021, 23:58:00",9370
"19/3/2021, 23:58:00",9370
"20/3/2021, 23:58:00",9385
"21/3/2021, 23:58:00",9190.869
"22/3/2021, 23:58:00",9370
"23/3/2021, 23:58:00",9365
"24/3/2021, 23:58:00",9380
"25/3/2021, 23:58:00",9385
"26/3/2021, 23:58:00",9390
"27/3/2021, 23:58:00",9400
"28/3/2021, 23:58:00",9400
"29/3/2021, 23:58:00",9380
"30/3/2021, 23:58:00",9385
"31/3/2021, 23:58:00",9383
"1/4/2021, 23:58:00",9385
"2/4/2021, 23:58:00",9380
"3/4/2021, 23:58:00",9400
"4/4/2021, 23:58:00",9400
"5/4/2021, 23:58:00",9178.178
"6/4/2021, 23:58:00",9190.769
"7/4/2021, 23:58:00",9215.937
"8/4/2021, 23:58:00",9190.896
"9/4/2021, 23:58:00",9185.328
"10/4/2021, 23:58:00",9400
"11/4/2021, 23:58:00",9415
"12/4/2021, 23:58:00",9402
"13/4/2021, 23:58:00",9400
"14/4/2021, 23:58:00",9400
"15/4/2021, 23:58:00",9400
"16/4/2021, 23:58:00",9393
"17/4/2021, 23:58:00",9221.704
"18/4/2021, 23:58:00",9225.439
"19/4/2021, 23:58:00",9400
"20/4/2021, 23:58:00",9400
"21/4/2021, 23:58:00",9402
"22/4/2021, 23:58:00",9403
"23/4/2021, 23:58:00",9405
"24/4/2021, 23:58:00",9185.304
"25/4/2021, 23:58:00",9391.964
"26/4/2021, 23:58:00",9404
"27/4/2021, 23:58:00",9390
"28/4/2021, 23:58:00",9395
"29/4/2021, 23:58:00",9400
"30/4/2021, 23:58:00",9395
"1/5/2021, 23:58:00",9244.964
"2/5/2021, 23:58:00",9452.951
"3/5/2021, 23:58:00",9400
"4/5/2021, 23:58:00",9405
"5/5/2021, 23:58:00",9403
"6/5/2021, 23:58:00",9400
"7/5/2021, 23:58:00",9405
"8/5/2021, 23:58:00",9148.459
"9/5/2021, 23:58:00",9353.997
"10/5/2021, 23:58:00",9390
"11/5/2021, 23:58:00",9390
"12/5/2021, 23:58:00",9415
"13/5/2021, 23:58:00",9420
"14/5/2021, 23:58:00",9425
"15/5/2021, 23:58:00",9440
"16/5/2021, 23:58:00",9440
"17/5/2021, 23:58:00",9415
"18/5/2021, 23:58:00",9425
"19/5/2021, 23:58:00",9420
"20/5/2021, 23:58:00",9414
"21/5/2021, 23:58:00",9420
"22/5/2021, 23:58:00",9440
"23/5/2021, 23:58:00",9440
"24/5/2021, 23:58:00",9423
"25/5/2021, 23:58:00",9430
"26/5/2021, 23:58:00",9430
"27/5/2021, 23:58:00",9425
"28/5/2021, 23:58:00",9425
"29/5/2021, 23:58:00",9445
"30/5/2021, 23:58:00",9445
"31/5/2021, 23:58:00",9240.759
"1/6/2021, 23:58:00",9430
"2/6/2021, 23:58:00",9435
"3/6/2021, 23:58:00",9420
"4/6/2021, 23:58:00",9425
"5/6/2021, 23:58:00",9450
"6/6/2021, 23:58:00",9450
"7/6/2021, 23:58:00",9425
"8/6/2021, 23:58:00",9430
"9/6/2021, 23:58:00",9450
"10/6/2021, 23:58:00",9440
"11/6/2021, 23:58:00",9435
"12/6/2021, 23:58:00",9460
"13/6/2021, 23:58:00",9460
"14/6/2021, 23:58:00",9425
"15/6/2021, 23:58:00",9445
"16/6/2021, 23:58:00",9442
"17/6/2021, 23:58:00",9445
"18/6/2021, 23:58:00",9445
"19/6/2021, 23:58:00",9465
"20/6/2021, 23:58:00",9465
"21/6/2021, 23:58:00",9460
"22/6/2021, 23:58:00",9463
"23/6/2021, 23:58:00",9470
"24/6/2021, 23:58:00",9470
"25/6/2021, 23:58:00",9473
"26/6/2021, 23:58:00",9493
"27/6/2021, 23:58:00",9270.466
"28/6/2021, 23:58:00",9470
"29/6/2021, 23:58:00",9473
"30/6/2021, 23:58:00",9480
"1/7/2021, 23:58:00",9485
"2/7/2021, 23:58:00",9480
"3/7/2021, 23:58:00",9245.091
"4/7/2021, 23:58:00",9455.794
"5/7/2021, 23:58:00",9273.633
"6/7/2021, 23:58:00",9480
"7/7/2021, 23:58:00",9480
"8/7/2021, 23:58:00",9490
"9/7/2021, 23:58:00",9485
"10/7/2021, 23:58:00",9265.471
"11/7/2021, 23:58:00",9475.962
"12/7/2021, 23:58:00",9490
"13/7/2021, 23:58:00",9485
"14/7/2021, 23:58:00",9500
"15/7/2021, 23:58:00",9500
"16/7/2021, 23:58:00",9306.003
"17/7/2021, 23:58:00",9302.692
"18/7/2021, 23:58:00",9514.459
"19/7/2021, 23:58:00",9288.497
"20/7/2021, 23:58:00",9521
"21/7/2021, 23:58:00",9540
"22/7/2021, 23:58:00",9535
"23/7/2021, 23:58:00",9545
"24/7/2021, 23:58:00",9335.333
"25/7/2021, 23:58:00",9547.714
"26/7/2021, 23:58:00",9540
"27/7/2021, 23:58:00",9550
"28/7/2021, 23:58:00",9545
"29/7/2021, 23:58:00",9338.01
"30/7/2021, 23:58:00",9336.336
"31/7/2021, 23:58:00",9546.383
"1/8/2021, 23:58:00",9546.383
"2/8/2021, 23:58:00",9545
"3/8/2021, 23:58:00",9545
"4/8/2021, 23:58:00",9550
"5/8/2021, 23:58:00",9555
"6/8/2021, 23:58:00",9349.349
"7/8/2021, 23:58:00",9382.97
"8/8/2021, 23:58:00",9382.97
"9/8/2021, 23:58:00",9363.389
"10/8/2021, 23:58:00",9371.945
"11/8/2021, 23:58:00",9373.02
"12/8/2021, 23:58:00",9368.693
"13/8/2021, 23:58:00",9375.617
"14/8/2021, 23:58:00",9588.368
"15/8/2021, 23:58:00",9588.368
"16/8/2021, 23:58:00",9372.745
"17/8/2021, 23:58:00",9374.333
"18/8/2021, 23:58:00",9374.709
"19/8/2021, 23:58:00",9370.995
"20/8/2021, 23:58:00",9595
"21/8/2021, 23:58:00",9361.802
"22/8/2021, 23:58:00",9361.802
"23/8/2021, 23:58:00",9590
"24/8/2021, 23:58:00",9585
"25/8/2021, 23:58:00",9565
"26/8/2021, 23:58:00",9585
"27/8/2021, 23:58:00",9373.578
"28/8/2021, 23:58:00",9586.17
"29/8/2021, 23:58:00",9586.17
"30/8/2021, 23:58:00",9348.83
"31/8/2021, 23:58:00",9365.382
"1/9/2021, 23:58:00",9371.856
"2/9/2021, 23:58:00",9378.62
"3/9/2021, 23:58:00",9367.928
"4/9/2021, 23:58:00",9578.492
"5/9/2021, 23:58:00",9578.492
"6/9/2021, 23:58:00",9369.685
"7/9/2021, 23:58:00",9372.31
"8/9/2021, 23:58:00",9370.386
"9/9/2021, 23:58:00",9374.971
"10/9/2021, 23:58:00",9372.055
"11/9/2021, 23:58:00",9583.356
"12/9/2021, 23:58:00",9583.356
"13/9/2021, 23:58:00",9585
"14/9/2021, 23:58:00",9590
"15/9/2021, 23:58:00",9575
"16/9/2021, 23:58:00",9585
"17/9/2021, 23:58:00",9585
"18/9/2021, 23:58:00",9605
"19/9/2021, 23:58:00",9605
"20/9/2021, 23:58:00",9800
"21/9/2021, 23:58:00",9810
"22/9/2021, 23:58:00",9805
"23/9/2021, 23:58:00",9825
"24/9/2021, 23:58:00",9830
"25/9/2021, 23:58:00",9840
"26/9/2021, 23:58:00",9840
"27/9/2021, 23:58:00",9837
"28/9/2021, 23:58:00",9890
"29/9/2021, 23:58:00",9890
"30/9/2021, 23:58:00",9960
"1/10/2021, 23:58:00",9990
"2/10/2021, 23:58:00",10005
"3/10/2021, 23:58:00",10005
"4/10/2021, 23:58:00",9990
"5/10/2021, 23:58:00",9990
"6/10/2021, 23:58:00",9815.505
"7/10/2021, 23:58:00",10015
"8/10/2021, 23:58:00",10065
"9/10/2021, 23:58:00",9833.525
"10/10/2021, 23:58:00",10049.61
"11/10/2021, 23:58:00",9862.303
"12/10/2021, 23:58:00",10080
"13/10/2021, 23:58:00",10107
"14/10/2021, 23:58:00",10125
"15/10/2021, 23:58:00",10129
"16/10/2021, 23:58:00",10129
"17/10/2021, 23:58:00",10129
"18/10/2021, 23:58:00",10130
"19/10/2021, 23:58:00",10131
"20/10/2021, 23:58:00",10142
"21/10/2021, 23:58:00",10140
"22/10/2021, 23:58:00",10184
"23/10/2021, 23:58:00",10149.03
"24/10/2021, 23:58:00",10149.03
"25/10/2021, 23:58:00",10185
"26/10/2021, 23:58:00",10225
"27/10/2021, 23:58:00",10255
"28/10/2021, 23:58:00",10260
"29/10/2021, 23:58:00",10260
"30/10/2021, 23:58:00",10260
"31/10/2021, 23:58:00",10260
"1/11/2021, 23:58:00",10310
"2/11/2021, 23:58:00",10315
"3/11/2021, 23:58:00",10352
"4/11/2021, 23:58:00",10360
"5/11/2021, 23:58:00",10440
"6/11/2021, 23:58:00",10440
"7/11/2021, 23:58:00",10440
"8/11/2021, 23:58:00",10440
"9/11/2021, 23:58:00",10440
"10/11/2021, 23:58:00",10530
"11/11/2021, 23:58:00",10537.03
"12/11/2021, 23:58:00",10620
"13/11/2021, 23:58:00",10620
"14/11/2021, 23:58:00",10620
"15/11/2021, 23:58:00",10615
"16/11/2021, 23:58:00",10645
"17/11/2021, 23:58:00",10640
"18/11/2021, 23:58:00",10710
"19/11/2021, 23:58:00",10709.57
"20/11/2021, 23:58:00",10709.57
"21/11/2021, 23:58:00",10709.57
"22/11/2021, 23:58:00",10730
"23/11/2021, 23:58:00",10800
"24/11/2021, 23:58:00",10805
"25/11/2021, 23:58:00",10831.31
"26/11/2021, 23:58:00",10845
"27/11/2021, 23:58:00",10845
"28/11/2021, 23:58:00",10845
"29/11/2021, 23:58:00",10855
"30/11/2021, 23:58:00",10860
"1/12/2021, 23:58:00",10860
"2/12/2021, 23:58:00",10865
"3/12/2021, 23:58:00",10905
"4/12/2021, 23:58:00",10886.88
"5/12/2021, 23:58:00",10886.88
"6/12/2021, 23:58:00",10905
"7/12/2021, 23:58:00",10935
"8/12/2021, 23:58:00",10975
"9/12/2021, 23:58:00",10983.75
"10/12/2021, 23:58:00",11025
"11/12/2021, 23:58:00",10960.05
"12/12/2021, 23:58:00",10960.05
"13/12/2021, 23:58:00",11025
"14/12/2021, 23:58:00",11055
"15/12/2021, 23:58:00",11060
"16/12/2021, 23:58:00",11060
"17/12/2021, 23:58:00",11050
"18/12/2021, 23:58:00",11157.12
"19/12/2021, 23:58:00",11157.12
"20/12/2021, 23:58:00",11085
"21/12/2021, 23:58:00",11140
"22/12/2021, 23:58:00",11147
"23/12/2021, 23:58:00",11160
"24/12/2021, 23:58:00",11160
"25/12/2021, 23:58:00",11160
"26/12/2021, 23:58:00",11160
"27/12/2021, 23:58:00",11160
"28/12/2021, 23:58:00",11170
"29/12/2021, 23:58:00",11185
"30/12/2021, 23:58:00",11180
"31/12/2021, 23:58:00",11185
"1/1/2022, 23:58:00",11185
"2/1/2022, 23:58:00",11185
"3/1/2022, 23:58:00",11205
"4/1/2022, 23:58:00",11225
"5/1/2022, 23:58:00",11240
"6/1/2022, 23:58:00",11240
"7/1/2022, 23:58:00",11260
"8/1/2022, 23:58:00",11194.79
"9/1/2022, 23:58:00",11194.79
"10/1/2022, 23:58:00",11269
"11/1/2022, 23:58:00",11280
"12/1/2022, 23:58:00",11285
"13/1/2022, 23:58:00",11285
"14/1/2022, 23:58:00",11290
"15/1/2022, 23:58:00",11290
"16/1/2022, 23:58:00",11290
"17/1/2022, 23:58:00",11317.03
"18/1/2022, 23:58:00",11285
"19/1/2022, 23:58:00",11285
"20/1/2022, 23:58:00",11287.5
"21/1/2022, 23:58:00",11341.5
"22/1/2022, 23:58:00",11341.5
"23/1/2022, 23:58:00",11341.5
"24/1/2022, 23:58:00",11287.5
"25/1/2022, 23:58:00",11295
"26/1/2022, 23:58:00",11305
"27/1/2022, 23:58:00",11315
"28/1/2022, 23:58:00",11330
"29/1/2022, 23:58:00",11330
"30/1/2022, 23:58:00",11298.72
"31/1/2022, 23:58:00",11345
"1/2/2022, 23:58:00",11345
"2/2/2022, 23:58:00",11340
"3/2/2022, 23:58:00",11329
"4/2/2022, 23:58:00",11343
"5/2/2022, 23:58:00",11343
"6/2/2022, 23:58:00",11343
"7/2/2022, 23:58:00",11340
"8/2/2022, 23:58:00",11435.61
"9/2/2022, 23:58:00",11355
"10/2/2022, 23:58:00",11365
"11/2/2022, 23:58:00",11425
"12/2/2022, 23:58:00",11405.55
"13/2/2022, 23:58:00",11405.55
"14/2/2022, 23:58:00",11448.29
"15/2/2022, 23:58:00",11425
"16/2/2022, 23:58:00",11422.5
"17/2/2022, 23:58:00",11367.5
"18/2/2022, 23:58:00",11377
"19/2/2022, 23:58:00",11377
"20/2/2022, 23:58:00",11377
"21/2/2022, 23:58:00",11445.04
"22/2/2022, 23:58:00",11365
"23/2/2022, 23:58:00",11370
"24/2/2022, 23:58:00",11376
"25/2/2022, 23:58:00",11385
"26/2/2022, 23:58:00",11368.21
"27/2/2022, 23:58:00",11368.21
"28/2/2022, 23:58:00",11387.5
"1/3/2022, 23:58:00",11448.99
"2/3/2022, 23:58:00",11400
"3/3/2022, 23:58:00",11488.78
"4/3/2022, 23:58:00",11519.07
"5/3/2022, 23:58:00",11519.07
"6/3/2022, 23:58:00",11519.07
"7/3/2022, 23:58:00",11420
"8/3/2022, 23:58:00",11430
"9/3/2022, 23:58:00",11450
"10/3/2022, 23:58:00",11446.5
"11/3/2022, 23:58:00",11471.5
"12/3/2022, 23:58:00",11470
"13/3/2022, 23:58:00",11470
"14/3/2022, 23:58:00",11475
"15/3/2022, 23:58:00",11500
"16/3/2022, 23:58:00",11502.5
"17/3/2022, 23:58:00",11502.5
"18/3/2022, 23:58:00",11515
"19/3/2022, 23:58:00",11515
"20/3/2022, 23:58:00",11515
"21/3/2022, 23:58:00",11537.5
"22/3/2022, 23:58:00",11463.73
"23/3/2022, 23:58:00",11615
"24/3/2022, 23:58:00",11650
"25/3/2022, 23:58:00",11650
"26/3/2022, 23:58:00",11693.13
"27/3/2022, 23:58:00",11693.13
"28/3/2022, 23:58:00",11700
"29/3/2022, 23:58:00",11750
"30/3/2022, 23:58:00",11750
"31/3/2022, 23:58:00",11750
"1/4/2022, 23:58:00",11755
"2/4/2022, 23:58:00",11788.42
"3/4/2022, 23:58:00",11788.42
"4/4/2022, 23:58:00",11785
"5/4/2022, 23:58:00",11822.5
"6/4/2022, 23:58:00",11850
"7/4/2022, 23:58:00",11850
"8/4/2022, 23:58:00",11872.5
"9/4/2022, 23:58:00",11872.5
"10/4/2022, 23:58:00",11872.5
"11/4/2022, 23:58:00",11880
"12/4/2022, 23:58:00",11880
"13/4/2022, 23:58:00",11887.5
"14/4/2022, 23:58:00",11890
"15/4/2022, 23:58:00",11885
"16/4/2022, 23:58:00",11885
"17/4/2022, 23:58:00",11885
"18/4/2022, 23:58:00",11915
"19/4/2022, 23:58:00",11930
"20/4/2022, 23:58:00",11920
"21/4/2022, 23:58:00",11999.72
"22/4/2022, 23:58:00",12000
"23/4/2022, 23:58:00",12025.36
"24/4/2022, 23:58:00",12025.36
"25/4/2022, 23:58:00",12032.5
"26/4/2022, 23:58:00",12000
"27/4/2022, 23:58:00",12137.5
"28/4/2022, 23:58:00",12337.5
"29/4/2022, 23:58:00",12387.5
"30/4/2022, 23:58:00",12387.5
"1/5/2022, 23:58:00",12387.5
"2/5/2022, 23:58:00",12390
"3/5/2022, 23:58:00",12390
"4/5/2022, 23:58:00",12405
"5/5/2022, 23:58:00",12430
"6/5/2022, 23:58:00",12685
"7/5/2022, 23:58:00",12685
"8/5/2022, 23:58:00",12685
"9/5/2022, 23:58:00",12740
"10/5/2022, 23:58:00",12760
"11/5/2022, 23:58:00",12825
"12/5/2022, 23:58:00",12950
"13/5/2022, 23:58:00",13225
"14/5/2022, 23:58:00",13226
"15/5/2022, 23:58:00",13226
"16/5/2022, 23:58:00",13230.5
"17/5/2022, 23:58:00",13225
"18/5/2022, 23:58:00",13245
"19/5/2022, 23:58:00",13270
"20/5/2022, 23:58:00",13275
"21/5/2022, 23:58:00",13275
"22/5/2022, 23:58:00",13275
"23/5/2022, 23:58:00",13275
"24/5/2022, 23:58:00",13275
"25/5/2022, 23:58:00",13295
"26/5/2022, 23:58:00",13060
"27/5/2022, 23:58:00",13450
